user_id,flights_booked,hotels_booked,cancellations,flight_discounts_used,median_flight_discount_amount,hotel_discounts_used,median_hotel_discount_amount,median_base_fare_usd,median_price_per_room_usd,median_checked_bags,median_seats,median_nights,median_rooms,birthdate,gender,married,has_children,home_country,total_bookings,cancellation_rate,age,kmeans_cluster,dbscan_cluster,pca_cluster,cluster_label
565910,2,1,0,1,0.05,1,0.1,486.58,47.0,0.0,1.0,1.0,1.0,1994-07-24,F,False,False,canada,3,0.0,31,1,0,1,Occasional Voyagers – Starter Flight Boost
565912,1,1,0,3,0.1,1,0.15,692.45,126.0,0.0,1.0,4.0,2.0,1969-12-04,F,False,False,usa,2,0.0,56,0,0,0,Family & Group Travelers – Family Comfort Package
565915,1,1,0,2,0.07500000000000001,3,0.15,822.73,104.0,0.0,2.0,1.0,2.0,2006-10-22,F,False,True,usa,2,0.0,19,0,0,0,Family & Group Travelers – Family Comfort Package
565935,3,3,0,2,0.175,1,0.2,754.07,46.0,0.0,1.0,4.0,1.0,1970-09-04,F,True,False,usa,6,0.0,55,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
565949,3,4,0,1,0.15,1,0.15,368.14,156.0,1.0,1.0,3.5,1.0,1986-09-21,F,False,True,usa,7,0.0,39,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566002,0,0,0,1,0.05,0,,,,,,,,1955-08-02,F,True,False,usa,0,0.0,70,1,0,1,Occasional Voyagers – Starter Flight Boost
566008,5,5,0,2,0.1,1,0.25,299.72,183.0,1.0,1.0,4.0,1.0,1986-04-23,F,False,False,usa,10,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
566032,4,3,0,0,,2,0.1,518.69,96.0,1.5,1.5,1.0,2.0,1970-05-19,M,True,False,usa,7,0.0,55,0,0,0,Family & Group Travelers – Family Comfort Package
566044,2,1,1,2,0.2,1,,1732.29,,3.0,4.0,,,1965-04-05,M,True,True,usa,3,0.3333333333333333,60,3,-1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
566059,5,5,1,3,0.05,3,0.07500000000000001,598.41,90.0,1.0,1.0,7.0,1.0,1995-07-03,F,True,True,usa,10,0.1,30,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
566061,3,3,0,2,0.1,0,,341.49,92.0,1.0,1.0,1.0,1.0,1971-06-22,M,True,True,canada,6,0.0,54,2,0,3,Road Warriors – Priority Boarding & Fast Track
566096,3,3,0,3,0.05,1,0.05,263.5,186.0,0.0,1.0,2.0,1.0,1984-10-02,F,False,True,usa,6,0.0,41,2,0,3,Road Warriors – Priority Boarding & Fast Track
566097,0,0,0,0,,2,0.125,,,,,,,1957-11-07,F,True,False,usa,0,0.0,68,1,0,1,Occasional Voyagers – Starter Flight Boost
566152,4,2,0,2,0.125,1,0.15,590.245,134.5,0.0,1.0,4.5,1.0,1983-09-27,F,False,False,usa,6,0.0,42,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566173,1,2,0,2,0.07500000000000001,0,,727.25,244.0,0.0,1.0,8.0,1.0,1978-07-22,F,False,True,usa,3,0.0,47,1,0,1,Occasional Voyagers – Starter Flight Boost
566174,3,3,0,0,,1,0.05,260.33,89.0,1.0,1.0,3.0,1.0,1976-09-17,M,True,True,usa,6,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
566196,2,3,0,1,0.1,0,,181.545,140.0,0.5,1.0,5.0,1.0,1974-03-28,M,True,False,usa,5,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
566275,1,2,0,2,0.15000000000000002,1,0.1,340.26,330.5,2.0,1.0,6.5,1.0,1991-06-27,F,False,False,usa,3,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
566279,1,1,0,1,0.05,0,,503.93,49.0,0.0,1.0,2.0,1.0,1981-09-15,F,True,False,usa,2,0.0,44,1,0,1,Occasional Voyagers – Starter Flight Boost
566312,1,2,0,4,0.1,2,0.1,324.65,161.0,1.0,1.0,4.0,1.5,2006-02-11,F,False,False,canada,3,0.0,19,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566336,6,6,0,1,0.1,0,,467.46500000000003,135.0,0.0,1.5,1.0,1.5,1974-07-27,F,True,False,canada,12,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
566338,1,1,0,1,0.15,0,,462.85,208.0,0.0,1.0,1.0,1.0,1980-10-04,F,True,False,usa,2,0.0,45,1,0,1,Occasional Voyagers – Starter Flight Boost
566366,2,3,0,0,,1,0.05,430.375,141.0,0.0,1.0,2.0,1.0,1986-07-04,M,False,False,usa,5,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
566424,1,2,0,0,,2,0.05,551.9,204.5,0.0,1.0,4.0,1.0,1986-04-02,F,True,False,usa,3,0.0,39,1,0,1,Occasional Voyagers – Starter Flight Boost
566432,3,4,0,1,0.15,2,0.07500000000000001,1053.29,117.0,1.0,2.0,1.0,1.5,1960-07-16,F,True,True,usa,7,0.0,65,2,0,0,Family & Group Travelers – Family Comfort Package
566455,4,4,0,2,0.07500000000000001,0,,721.8050000000001,201.0,1.0,1.0,2.0,1.0,1980-07-02,F,False,True,usa,8,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
566456,0,0,0,0,,1,0.15,,,,,,,1990-11-18,M,False,True,usa,0,0.0,35,1,0,1,Occasional Voyagers – Starter Flight Boost
566489,3,2,0,1,0.2,0,,101.87,355.0,1.0,1.0,4.0,1.0,1974-09-14,M,False,False,usa,5,0.0,51,2,0,3,Road Warriors – Priority Boarding & Fast Track
566533,2,2,1,1,,2,0.05,1520.67,150.0,0.0,1.0,12.0,1.0,2003-03-16,F,False,False,usa,4,0.25,22,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
566547,2,2,0,3,0.05,2,0.1,124.30000000000001,203.5,0.0,1.0,2.5,1.0,1981-10-15,F,False,False,usa,4,0.0,44,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566592,0,0,0,1,0.05,1,0.1,,,,,,,1961-11-04,F,True,False,usa,0,0.0,64,1,0,1,Occasional Voyagers – Starter Flight Boost
566614,1,2,0,0,,4,0.07500000000000001,477.61,109.5,1.0,1.0,6.0,1.0,1995-06-05,F,False,False,usa,3,0.0,30,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566625,2,4,0,2,0.125,1,0.25,277.045,185.0,0.0,1.0,3.5,1.0,1975-06-24,F,True,True,usa,6,0.0,50,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566626,1,1,0,3,0.1,1,0.1,32.84,288.0,0.0,1.0,1.0,1.0,1974-05-08,F,True,False,usa,2,0.0,51,1,0,1,Occasional Voyagers – Starter Flight Boost
566650,2,2,0,1,0.25,1,0.05,207.44,92.5,1.0,1.0,2.0,1.0,1973-07-06,F,False,False,usa,4,0.0,52,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566682,3,2,0,0,,1,0.15,479.32,233.0,0.0,1.0,0.0,1.0,1972-03-11,F,False,True,usa,5,0.0,53,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566702,2,3,0,3,0.1,2,0.07500000000000001,297.64,295.0,0.5,1.0,1.0,1.0,1977-02-09,F,False,True,usa,5,0.0,48,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566726,2,2,0,0,,0,,474.91499999999996,102.5,1.0,1.0,3.0,1.0,1969-04-19,F,True,True,usa,4,0.0,56,1,0,1,Occasional Voyagers – Starter Flight Boost
566735,4,4,0,2,0.05,2,0.15000000000000002,722.6800000000001,75.0,1.0,1.0,2.5,1.0,1968-10-11,F,False,True,usa,8,0.0,57,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566749,0,0,0,4,0.125,2,0.15000000000000002,,,,,,,2003-03-21,F,False,False,usa,0,0.0,22,1,0,1,Occasional Voyagers – Starter Flight Boost
566762,4,5,0,3,0.05,2,0.125,243.1,161.0,0.0,1.0,3.0,1.0,1983-09-21,F,True,True,usa,9,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
566770,1,1,0,1,0.15,1,0.1,981.75,218.0,1.0,2.0,4.0,1.0,1991-10-21,F,True,True,canada,2,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
566787,3,2,0,1,0.05,2,0.1,458.38,168.0,1.0,1.0,2.5,1.0,1981-06-27,F,False,False,usa,5,0.0,44,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566815,3,4,0,1,0.2,0,,204.51,151.0,1.0,1.0,4.0,1.0,1981-10-09,F,True,False,usa,7,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
566861,4,4,0,0,,0,,358.86,184.5,1.0,1.0,4.5,1.0,1976-11-22,F,True,True,usa,8,0.0,49,2,0,3,Road Warriors – Priority Boarding & Fast Track
566875,5,4,0,0,,0,,424.33,236.5,1.0,1.0,2.0,1.0,1971-04-13,F,False,False,canada,9,0.0,54,2,0,3,Road Warriors – Priority Boarding & Fast Track
566881,5,4,0,2,0.15000000000000002,0,,610.34,94.5,1.0,1.0,4.0,1.0,1970-10-10,M,True,True,usa,9,0.0,55,2,0,3,Road Warriors – Priority Boarding & Fast Track
566953,3,2,1,3,0.1,1,,2133.2,157.0,0.0,1.0,4.0,1.0,1993-04-28,F,False,True,canada,5,0.2,32,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
566964,2,3,0,3,0.15,3,0.1,371.155,91.0,0.5,1.0,2.0,1.0,1985-12-09,M,False,False,usa,5,0.0,40,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
566992,5,5,0,3,0.1,1,0.05,180.82,159.0,1.0,1.0,2.0,1.0,1987-05-10,F,False,False,canada,10,0.0,38,2,0,3,Road Warriors – Priority Boarding & Fast Track
566996,1,0,0,1,0.05,1,0.05,384.92,,1.0,1.0,,,1994-02-23,F,True,True,usa,1,0.0,31,1,0,1,Occasional Voyagers – Starter Flight Boost
566998,2,2,0,1,0.1,0,,509.95500000000004,204.0,0.0,1.5,0.0,1.5,1985-08-18,F,False,True,usa,4,0.0,40,0,0,1,Occasional Voyagers – Starter Flight Boost
566999,4,2,1,3,0.05,2,0.15,505.65,107.0,0.0,1.0,3.0,1.0,1977-08-12,F,False,False,usa,6,0.16666666666666666,48,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
567052,0,1,0,2,0.125,1,0.05,,100.0,,,7.0,1.0,2006-07-20,M,False,False,usa,1,0.0,19,1,0,1,Occasional Voyagers – Starter Flight Boost
567061,1,1,0,2,0.15,1,0.1,258.47,175.0,1.0,1.0,4.0,1.0,1990-08-20,F,True,True,usa,2,0.0,35,1,0,1,Occasional Voyagers – Starter Flight Boost
567114,0,0,0,1,0.1,1,0.05,,,,,,,1972-10-02,F,True,False,canada,0,0.0,53,1,0,1,Occasional Voyagers – Starter Flight Boost
567172,2,2,0,1,0.2,0,,184.185,69.5,1.0,1.0,4.0,1.0,1969-06-03,F,True,False,canada,4,0.0,56,1,0,1,Occasional Voyagers – Starter Flight Boost
567195,1,2,0,2,0.15000000000000002,2,0.125,356.35,84.5,0.0,1.0,3.5,1.0,1980-09-03,F,True,False,usa,3,0.0,45,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567211,2,2,0,1,0.25,1,0.05,318.675,163.0,0.5,1.0,1.5,1.0,1978-12-21,F,False,False,usa,4,0.0,47,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567219,3,3,0,2,0.1,0,,129.06,120.0,0.0,1.0,2.0,1.0,1986-10-23,F,False,False,usa,6,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
567243,1,1,0,2,0.125,3,0.1,250.08,205.0,1.0,1.0,9.0,1.0,1991-05-15,F,False,True,usa,2,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
567245,0,0,0,1,0.05,1,0.05,,,,,,,1953-01-26,M,False,False,usa,0,0.0,72,1,0,1,Occasional Voyagers – Starter Flight Boost
567256,5,4,0,1,0.15,0,,701.49,234.0,1.0,2.0,2.0,2.0,1978-07-03,F,True,False,canada,9,0.0,47,0,0,0,Family & Group Travelers – Family Comfort Package
567342,0,1,0,1,0.2,0,,,123.0,,,3.0,1.0,1994-07-22,F,False,True,usa,1,0.0,31,1,0,1,Occasional Voyagers – Starter Flight Boost
567390,0,0,0,2,0.07500000000000001,1,0.05,,,,,,,1999-11-10,F,False,False,usa,0,0.0,26,1,0,1,Occasional Voyagers – Starter Flight Boost
567431,1,1,0,1,0.2,0,,62.47,68.0,0.0,1.0,3.0,1.0,1984-04-21,F,False,False,usa,2,0.0,41,1,0,1,Occasional Voyagers – Starter Flight Boost
567432,5,5,0,1,0.05,2,0.07500000000000001,437.43,268.0,1.0,1.0,4.0,1.0,1979-05-12,F,False,True,canada,10,0.0,46,2,0,3,Road Warriors – Priority Boarding & Fast Track
567448,2,1,0,1,0.25,3,0.1,384.785,61.0,0.0,1.0,2.0,1.0,1978-08-23,F,True,True,usa,3,0.0,47,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567458,1,1,0,0,,1,0.1,457.04,87.0,1.0,1.0,1.0,1.0,2006-04-18,F,False,False,usa,2,0.0,19,1,0,1,Occasional Voyagers – Starter Flight Boost
567478,4,3,0,0,,1,0.1,1056.815,262.0,1.0,1.0,4.0,1.0,1987-05-22,F,False,False,usa,7,0.0,38,2,0,3,Road Warriors – Priority Boarding & Fast Track
567518,2,3,0,4,0.125,0,,161.33499999999998,143.0,0.5,1.0,5.0,1.0,1968-05-04,F,False,False,usa,5,0.0,57,2,0,3,Road Warriors – Priority Boarding & Fast Track
567547,2,1,0,4,0.15000000000000002,0,,999.485,129.0,1.0,1.5,4.0,2.0,1990-05-06,F,False,False,usa,3,0.0,35,0,0,0,Family & Group Travelers – Family Comfort Package
567548,1,1,0,0,,0,,404.93,93.0,1.0,1.0,3.0,1.0,1978-04-02,F,True,False,usa,2,0.0,47,1,0,1,Occasional Voyagers – Starter Flight Boost
567558,1,2,0,0,,1,0.05,786.74,118.5,0.0,1.0,3.5,1.0,1987-10-13,F,False,True,usa,3,0.0,38,1,0,1,Occasional Voyagers – Starter Flight Boost
567563,3,1,0,4,0.1,1,0.15,115.12,176.0,1.0,1.0,0.0,1.0,1979-01-13,F,True,False,usa,4,0.0,46,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567589,0,1,0,1,0.1,0,,,101.0,,,4.0,1.0,1996-06-20,F,False,False,usa,1,0.0,29,1,0,1,Occasional Voyagers – Starter Flight Boost
567643,2,3,0,1,0.1,2,0.125,359.81,124.0,0.5,2.0,1.0,1.0,1983-07-02,F,True,False,usa,5,0.0,42,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567651,4,4,0,3,0.1,1,0.15,389.78499999999997,201.5,0.5,1.0,2.0,1.0,1986-07-26,F,False,False,usa,8,0.0,39,2,0,3,Road Warriors – Priority Boarding & Fast Track
567682,3,2,0,0,,2,0.07500000000000001,600.26,175.5,0.0,1.0,2.0,1.0,1986-12-22,F,False,False,canada,5,0.0,39,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567778,3,4,0,0,,2,0.1,345.8,213.5,0.0,1.0,2.5,1.0,1980-07-11,F,False,True,usa,7,0.0,45,2,0,3,Road Warriors – Priority Boarding & Fast Track
567824,0,0,0,1,0.15,0,,,,,,,,1989-04-08,F,False,True,canada,0,0.0,36,1,0,1,Occasional Voyagers – Starter Flight Boost
567849,4,4,0,2,0.1,0,,603.885,257.5,0.0,1.0,2.0,1.0,1983-01-12,F,True,False,usa,8,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
567885,2,3,0,0,,1,0.15,523.07,147.0,1.5,1.0,3.0,1.0,1984-12-22,F,False,True,canada,5,0.0,41,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
567906,3,2,0,4,0.1,0,,241.46,219.5,0.0,1.0,3.0,1.0,1983-12-13,F,False,False,usa,5,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
567943,0,0,0,0,,1,0.1,,,,,,,1990-06-18,F,False,True,usa,0,0.0,35,1,0,1,Occasional Voyagers – Starter Flight Boost
567950,4,3,1,3,0.1,3,0.1,2173.285,108.0,0.5,2.0,1.5,1.5,1970-12-08,F,True,False,usa,7,0.14285714285714285,55,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
567961,3,2,0,1,0.2,0,,656.16,185.5,1.0,1.0,2.5,1.5,1997-02-20,F,False,False,usa,5,0.0,28,2,0,3,Road Warriors – Priority Boarding & Fast Track
568004,3,3,0,0,,2,0.1,367.97,149.0,1.0,1.0,3.0,1.0,1969-11-03,F,True,True,canada,6,0.0,56,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
568013,3,3,0,2,0.25,1,0.1,467.47,79.0,0.0,1.0,1.0,1.0,1983-02-27,F,True,False,usa,6,0.0,42,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
568060,2,4,0,3,0.1,1,0.05,390.985,139.0,0.0,1.0,3.5,1.0,1982-08-12,F,False,True,usa,6,0.0,43,2,0,3,Road Warriors – Priority Boarding & Fast Track
568064,2,2,0,2,0.07500000000000001,2,0.1,415.0,149.0,1.0,1.0,10.5,1.0,1977-10-16,F,True,False,usa,4,0.0,48,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
568078,2,1,0,1,0.05,0,,703.345,206.0,0.5,1.0,6.0,1.0,1987-01-12,F,True,True,usa,3,0.0,38,1,0,1,Occasional Voyagers – Starter Flight Boost
568086,1,1,0,4,0.07500000000000001,1,0.15,353.44,327.0,0.0,1.0,1.0,1.0,1964-09-15,F,False,False,usa,2,0.0,61,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
568093,3,3,0,1,0.15,0,,305.64,163.0,0.0,1.0,3.0,1.0,1984-10-06,F,False,False,canada,6,0.0,41,2,0,3,Road Warriors – Priority Boarding & Fast Track
568101,4,3,0,0,,0,,712.29,198.0,0.5,1.0,1.0,1.0,1970-08-02,F,True,True,canada,7,0.0,55,2,0,3,Road Warriors – Priority Boarding & Fast Track
568105,3,4,0,3,0.2,0,,181.8,233.5,0.0,1.0,3.0,1.0,1984-01-01,F,False,True,usa,7,0.0,41,2,0,3,Road Warriors – Priority Boarding & Fast Track
568121,2,2,0,2,0.1,0,,414.025,322.0,1.5,2.0,0.5,2.0,1983-03-20,M,True,True,usa,4,0.0,42,0,0,0,Family & Group Travelers – Family Comfort Package
568155,0,1,0,1,0.05,1,0.25,,197.0,,,13.0,2.0,2002-02-03,F,False,True,usa,1,0.0,23,0,0,0,Family & Group Travelers – Family Comfort Package
568167,3,4,0,2,0.1,0,,571.07,145.0,0.0,1.0,4.5,1.0,1990-09-26,F,False,False,usa,7,0.0,35,2,0,3,Road Warriors – Priority Boarding & Fast Track
568182,1,2,0,0,,1,0.05,252.9,188.0,1.0,1.0,4.0,1.0,1985-12-07,F,False,True,usa,3,0.0,40,1,0,1,Occasional Voyagers – Starter Flight Boost
568258,0,2,0,1,0.1,1,0.35,,266.5,,,13.5,2.0,2000-03-05,F,False,False,usa,2,0.0,25,0,0,0,Family & Group Travelers – Family Comfort Package
568325,1,1,0,3,0.15,0,,407.66,123.0,1.0,1.0,1.0,1.0,1957-02-02,F,True,False,usa,2,0.0,68,1,0,1,Occasional Voyagers – Starter Flight Boost
568371,1,1,0,1,0.1,0,,71.26,63.0,0.0,1.0,3.0,1.0,1991-02-22,F,False,False,usa,2,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
568385,4,4,0,1,0.15,0,,369.025,81.0,1.0,1.0,1.5,1.0,1977-10-10,F,True,False,usa,8,0.0,48,2,0,3,Road Warriors – Priority Boarding & Fast Track
568416,2,2,0,1,0.3,1,0.05,917.5600000000001,101.0,0.5,2.0,3.0,2.0,1992-07-28,M,False,True,canada,4,0.0,33,0,0,0,Family & Group Travelers – Family Comfort Package
568463,2,2,0,2,0.07500000000000001,0,,180.55,168.5,0.0,1.0,4.5,1.0,1970-09-03,F,False,False,usa,4,0.0,55,1,0,1,Occasional Voyagers – Starter Flight Boost
568486,4,4,0,2,0.19999999999999998,1,0.05,379.95,98.0,0.0,1.0,4.0,1.0,1964-07-20,F,True,False,canada,8,0.0,61,2,0,3,Road Warriors – Priority Boarding & Fast Track
568513,0,2,0,1,0.1,2,0.07500000000000001,,90.0,,,7.5,1.0,1998-08-12,F,False,True,usa,2,0.0,27,1,0,1,Occasional Voyagers – Starter Flight Boost
568536,0,0,0,0,,0,,,,,,,,1947-05-17,F,True,False,usa,0,0.0,78,1,0,1,Occasional Voyagers – Starter Flight Boost
568602,3,3,1,4,0.15,2,0.1,332.25,63.0,0.0,1.0,1.0,1.0,1988-07-08,F,False,True,usa,6,0.16666666666666666,37,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
568605,2,3,1,4,0.1,2,0.1,113.18,118.0,0.0,1.0,11.0,1.0,2000-04-13,F,False,False,usa,5,0.2,25,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
568641,1,1,0,3,0.1,0,,24.2,110.0,1.0,1.0,4.0,1.0,1978-11-13,F,True,False,usa,2,0.0,47,1,0,1,Occasional Voyagers – Starter Flight Boost
568696,3,2,0,0,,1,0.05,275.07,136.5,1.0,1.0,5.5,1.0,1975-05-03,F,True,True,usa,5,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
568713,3,4,0,1,0.05,1,0.05,446.21,229.0,0.0,1.0,2.0,1.0,1975-06-22,M,False,False,usa,7,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
568716,5,4,0,2,0.125,1,0.05,312.57,133.0,1.0,1.0,1.5,1.0,1981-12-21,F,False,False,usa,9,0.0,44,2,0,3,Road Warriors – Priority Boarding & Fast Track
568773,6,6,1,2,0.35,1,,410.62,160.5,0.0,1.0,1.5,1.0,1978-12-08,F,True,True,usa,12,0.08333333333333333,47,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
568790,3,3,0,2,0.175,1,0.15,306.08,189.0,1.0,1.0,3.0,1.0,1971-08-21,M,False,False,usa,6,0.0,54,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
568917,0,0,0,1,0.05,0,,,,,,,,2001-02-16,F,False,False,usa,0,0.0,24,1,0,1,Occasional Voyagers – Starter Flight Boost
568931,6,4,1,1,,1,,210.52499999999998,114.0,1.0,1.0,1.0,1.0,1980-04-25,F,True,True,usa,10,0.1,45,4,1,2,Frequent Business Flyers – Lounge & No-Fee Cancellation
568970,2,0,0,1,0.1,4,0.1,200.37,,0.5,1.0,,,1978-11-06,F,False,True,usa,2,0.0,47,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
568984,0,1,0,1,0.2,1,0.1,,123.0,,,8.0,2.0,1956-05-13,F,True,False,canada,1,0.0,69,0,0,0,Family & Group Travelers – Family Comfort Package
569031,2,2,0,3,0.05,2,0.05,1310.3850000000002,218.0,0.0,1.0,8.0,1.0,1991-06-03,F,False,False,canada,4,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
569082,3,2,0,1,0.05,1,0.05,214.13,110.0,0.0,1.0,7.0,1.5,1976-02-11,F,True,False,canada,5,0.0,49,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
569107,0,0,0,2,0.15,0,,,,,,,,2004-07-06,F,False,False,usa,0,0.0,21,1,0,1,Occasional Voyagers – Starter Flight Boost
569150,5,4,0,0,,1,0.05,169.98,91.0,1.0,1.0,1.5,1.0,1983-10-18,F,False,False,usa,9,0.0,42,2,0,3,Road Warriors – Priority Boarding & Fast Track
569170,3,5,0,1,0.15,0,,319.86,172.0,1.0,1.0,4.0,1.0,1982-08-19,F,False,False,usa,8,0.0,43,2,0,3,Road Warriors – Priority Boarding & Fast Track
569180,2,2,0,1,0.1,1,0.05,674.825,411.0,1.5,1.0,4.0,1.0,1979-07-14,F,False,True,usa,4,0.0,46,1,0,1,Occasional Voyagers – Starter Flight Boost
569203,1,1,0,1,0.1,0,,493.22,68.0,0.0,1.0,2.0,1.0,1983-11-19,M,False,False,usa,2,0.0,42,1,0,1,Occasional Voyagers – Starter Flight Boost
569236,3,4,0,1,0.05,0,,183.75,109.5,1.0,1.0,2.5,1.0,1967-12-19,F,True,False,usa,7,0.0,58,2,0,3,Road Warriors – Priority Boarding & Fast Track
569239,3,3,0,1,0.35,1,0.15,490.99,230.0,1.0,2.0,3.0,2.0,1979-12-26,F,False,False,usa,6,0.0,46,0,0,0,Family & Group Travelers – Family Comfort Package
569243,2,2,0,2,0.1,0,,529.91,79.5,0.5,1.0,7.0,1.0,1986-05-02,F,False,True,usa,4,0.0,39,1,0,1,Occasional Voyagers – Starter Flight Boost
569300,3,4,0,0,,2,0.125,393.6,197.5,0.0,1.0,2.0,1.0,1957-02-25,F,False,False,usa,7,0.0,68,2,0,3,Road Warriors – Priority Boarding & Fast Track
569335,0,1,0,2,0.1,0,,,230.0,,,3.0,2.0,1988-05-14,F,True,True,usa,1,0.0,37,0,0,0,Family & Group Travelers – Family Comfort Package
569342,3,1,0,1,0.2,2,0.2,603.04,156.0,1.0,1.0,2.0,1.0,1987-08-03,F,True,True,canada,4,0.0,38,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
569364,2,3,0,1,0.25,2,0.225,246.74,112.0,0.5,1.5,2.0,2.0,1984-05-27,F,True,True,usa,5,0.0,41,0,0,0,Family & Group Travelers – Family Comfort Package
569458,1,1,0,0,,1,0.05,98.49,131.0,1.0,1.0,7.0,1.0,1991-12-15,F,False,False,canada,2,0.0,34,1,0,1,Occasional Voyagers – Starter Flight Boost
569466,3,3,0,3,0.1,3,0.1,86.67,109.0,0.0,1.0,2.0,1.0,1982-10-04,F,True,True,usa,6,0.0,43,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
569472,2,2,0,0,,1,0.1,274.725,270.5,0.0,1.0,0.5,1.0,1981-03-09,F,True,False,usa,4,0.0,44,1,0,1,Occasional Voyagers – Starter Flight Boost
569530,3,3,0,4,0.15,1,0.2,554.75,144.0,1.0,1.0,3.0,1.0,1977-12-23,F,True,False,usa,6,0.0,48,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
569534,5,2,0,2,0.15000000000000002,1,0.05,411.53,182.0,1.0,1.0,1.0,1.0,1975-03-24,F,True,False,canada,7,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
569572,3,4,0,2,0.2,1,0.15,189.49,157.0,1.0,1.0,0.5,1.0,1982-03-12,F,True,True,usa,7,0.0,43,2,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
569643,0,0,0,3,0.15,1,0.1,,,,,,,1954-12-22,F,True,False,usa,0,0.0,71,1,0,1,Occasional Voyagers – Starter Flight Boost
569733,4,4,0,1,0.1,0,,278.74,199.0,0.5,1.0,1.5,1.0,1975-05-05,F,False,False,usa,8,0.0,50,2,0,3,Road Warriors – Priority Boarding & Fast Track
569754,5,3,0,2,0.05,0,,121.48,196.0,1.0,1.0,2.0,1.0,1985-07-21,F,True,False,usa,8,0.0,40,2,0,3,Road Warriors – Priority Boarding & Fast Track
569779,2,2,0,0,,0,,313.625,374.5,0.0,1.0,7.5,1.0,1979-11-09,F,True,False,usa,4,0.0,46,1,0,1,Occasional Voyagers – Starter Flight Boost
569788,1,2,0,1,0.1,2,0.1,283.82,125.0,0.0,1.0,3.5,1.5,1986-04-02,M,False,False,usa,3,0.0,39,1,0,4,Steady Explorers – Deal Alerts + Free Checked Bag
569792,4,4,0,2,0.1,0,,231.705,164.5,0.5,1.0,3.0,1.0,1988-01-19,F,False,False,usa,8,0.0,37,2,0,3,Road Warriors – Priority Boarding & Fast Track
